🕘️更新时间,#genre#
CCTV-5,rtmp://ayrtsocndali.v.myalicdn.com/ayocnd/aoyuncctv5_2pd
CCTV-5,http://mgtv.home.023646.xyz/14521452145214521452145214521/641886683
CCTV-5,http://38.75.136.137:98/gslb/dsdqpub/cctv5hd.m3u8?auth=testpub
CCTV-5,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227218/index.m3u8
CCTV-5,http://39.134.52.215/PLTV/88888888/224/3221226900/index.m3u8
CCTV-5,http://rihou.cc:555/tv/[mg]CCTV-05
CCTV-5,http://m.061899.xyz/mg/cctv5
CCTV-5,http://go.bkpcp.top/mg/cctv5
CCTV-5,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5
CCTV-5,http://j.s.bkpcp.top/jj/cctv5
CCTV-5+,rtmp://ayrtsocndali.v.myalicdn.com/ayocnd/aoyuncctv5plus_2pd
CCTV-5+,http://mgtv.home.023646.xyz/14521452145214521452145214521/641886773
CCTV-5+,http://38.75.136.137:98/gslb/dsdqpub/cctv5p.m3u8?auth=testpub
CCTV-5+,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226910/index.m3u8
CCTV-5+,http://39.134.52.215/PLTV/88888888/224/3221226611/index.m3u8
CCTV-5+,http://m.061899.xyz/mg/cctv5p
CCTV-5+,http://j.s.bkpcp.top/jj/cctv5p
CCTV-5+,http://go.bkpcp.top/mg/cctv5p
CCTV-5+,http://rihou.cc:555/tv/[mg]CCTV-5p
CCTV-5+,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p
CCTV-6,http://mgtv.home.023646.xyz/14521452145214521452145214521/624878396
CCTV-6,http://38.75.136.137:98/gslb/dsdqpub/cctv6hd.m3u8?auth=testpub
CCTV-6,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227221/index.m3u8
CCTV-6,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226199/index.m3u8
CCTV-6,http://39.134.52.215/PLTV/88888888/224/3221226847/index.m3u8
CCTV-6,http://39.134.52.215/PLTV/88888888/224/3221227060/index.m3u8
CCTV-6,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6
CCTV-6,http://j.s.bkpcp.top/jj/cctv6
CCTV-6,http://m.061899.xyz/mg/cctv6
CCTV-6,http://go.bkpcp.top/mg/cctv6
CCTV-7,http://mgtv.home.023646.xyz/14521452145214521452145214521/673168121
CCTV-7,http://38.75.136.137:98/gslb/dsdqpub/cctv7hd.m3u8?auth=testpub
CCTV-7,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227350/index.m3u8
CCTV-7,http://39.134.52.215/PLTV/88888888/224/3221227067/index.m3u8
CCTV-7,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7
CCTV-7,http://rihou.cc:555/tv/[mg]CCTV-07
CCTV-7,http://m.061899.xyz/mg/cctv7
CCTV-7,http://go.bkpcp.top/mg/cctv7
CCTV-7,http://j.s.bkpcp.top/jj/cctv7
CCTV-7,http://111.26.109.75:19020/hls/7/index.m3u8
CCTV-8,http://mgtv.home.023646.xyz/14521452145214521452145214521/624878356
CCTV-8,http://38.75.136.137:98/gslb/dsdqpub/cctv8hd.m3u8?auth=testpub
CCTV-8,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227325/index.m3u8
CCTV-8,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226197/index.m3u8
CCTV-8,http://39.134.52.215/PLTV/88888888/224/3221226902/index.m3u8
CCTV-8,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8
CCTV-8,http://j.s.bkpcp.top/jj/cctv8
CCTV-8,http://go.bkpcp.top/mg/cctv8
CCTV-8,http://m.061899.xyz/mg/cctv8
CCTV-8,http://rihou.cc:555/tv/[mg]CCTV-08
CCTV-9,http://mgtv.home.023646.xyz/14521452145214521452145214521/673168140
CCTV-9,http://38.75.136.137:98/gslb/dsdqpub/cctv9hd.m3u8?auth=testpub
CCTV-9,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227337/index.m3u8
CCTV-9,http://39.134.52.215/PLTV/88888888/224/3221226849/index.m3u8
CCTV-9,http://j.s.bkpcp.top/jj/cctv9
CCTV-9,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9
CCTV-9,http://rihou.cc:555/tv/[mg]CCTV-09
CCTV-9,http://go.bkpcp.top/mg/cctv9
CCTV-9,http://m.061899.xyz/mg/cctv9
CCTV-9,http://111.26.109.75:19020/hls/9/index.m3u8
CCTV-10,http://mgtv.home.023646.xyz/14521452145214521452145214521/624878405
CCTV-10,http://38.75.136.137:98/gslb/dsdqpub/cctv10hd.m3u8?auth=testpub
CCTV-10,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226792/index.m3u8
CCTV-10,http://39.134.52.215/PLTV/88888888/224/3221226604/index.m3u8
CCTV-10,http://j.s.bkpcp.top/jj/cctv10
CCTV-10,http://111.26.109.75:19020/hls/10/index.m3u8
CCTV-10,http://tvtj.jxwltx.com:8003/cctv10.m3u8
CCTV-10,http://115.52.127.45:880/CH010.m3u8
CCTV-10,http://k.061899.xyz/m.php?id=cctv10
CCTV-10,http://k.061899.xyz/k.php?id=cctv10
CCTV-11,http://mgtv.home.023646.xyz/14521452145214521452145214521/667987558
CCTV-11,http://38.75.136.137:98/gslb/dsdqpub/cctv11hd.m3u8?auth=testpub
CCTV-11,http://111.26.109.75:19020/hls/11/index.m3u8
CCTV-11,http://tvtj.jxwltx.com:8003/cctv11.m3u8
CCTV-11,http://115.52.127.45:880/CH011.m3u8
CCTV-11,http://k.061899.xyz/m.php?id=cctv11
CCTV-11,http://k.061899.xyz/k.php?id=cctv11
CCTV-12,http://mgtv.home.023646.xyz/14521452145214521452145214521/673168185
CCTV-12,http://38.75.136.137:98/gslb/dsdqpub/cctv12hd.m3u8?auth=testpub
CCTV-12,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227343/index.m3u8
CCTV-12,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226862/index.m3u8
CCTV-12,http://39.134.52.215/PLTV/88888888/224/3221226906/index.m3u8
CCTV-12,http://39.134.52.215/PLTV/88888888/224/3221226606/index.m3u8
CCTV-12,http://111.26.109.75:19020/hls/12/index.m3u8
CCTV-12,http://tvtj.jxwltx.com:8003/cctv12.m3u8
CCTV-12,http://k.061899.xyz/m.php?id=cctv12
CCTV-12,http://k.061899.xyz/k.php?id=cctv12
CCTV-13,http://mgtv.home.023646.xyz/14521452145214521452145214521/608807423
CCTV-13,http://38.75.136.137:98/gslb/dsdqpub/cctv13hd.m3u8?auth=testpub
CCTV-13,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227333/index.m3u8
CCTV-13,http://39.134.52.215/PLTV/88888888/224/3221226853/index.m3u8
CCTV-13,http://111.26.109.75:19020/hls/13/index.m3u8
CCTV-13,http://tvtj.jxwltx.com:8003/cctv13.m3u8
CCTV-13,http://k.061899.xyz/m.php?id=cctv13
CCTV-13,http://k.061899.xyz/k.php?id=cctv13
CCTV-14,http://mgtv.home.023646.xyz/14521452145214521452145214521/624878440
CCTV-14,http://38.75.136.137:98/gslb/dsdqpub/cctv14hd.m3u8?auth=testpub
CCTV-14,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226789/index.m3u8
CCTV-14,http://39.134.52.215/PLTV/88888888/224/3221226571/index.m3u8
CCTV-14,http://tvtj.jxwltx.com:8003/cctv14.m3u8
CCTV-14,http://115.52.127.45:880/CH014.m3u8
CCTV-14,http://k.061899.xyz/m.php?id=cctv14
CCTV-14,http://k.061899.xyz/k.php?id=cctv14
CCTV-15,http://mgtv.home.023646.xyz/14521452145214521452145214521/673168223
CCTV-15,http://38.75.136.137:98/gslb/dsdqpub/cctv15hd.m3u8?auth=testpub
CCTV-15,http://111.26.109.75:19020/hls/14/index.m3u8
CCTV-15,http://tvtj.jxwltx.com:8003/cctv15.m3u8
CCTV-15,http://115.52.127.45:880/CH015.m3u8
CCTV-15,http://k.061899.xyz/m.php?id=cctv15
CCTV-15,http://k.061899.xyz/k.php?id=cctv15
CCTV-16,rtmp://ayrtsocndali.v.myalicdn.com/ayocnd/4kcctv16_2pd
CCTV-16,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub
CCTV-16,http://111.26.109.75:19020/hls/15/index.m3u8
CCTV-16,http://tvtj.jxwltx.com:8003/cctv5p.m3u8
CCTV-16,http://iptv.4666888.xyz/iptv2A.php?id=32
CCTV-16,http://k.061899.xyz/m.php?id=cctv16
CCTV-16,http://k.061899.xyz/k.php?id=cctv16
CCTV-17,http://mgtv.home.023646.xyz/14521452145214521452145214521/673168256
CCTV-17,http://38.75.136.137:98/gslb/dsdqpub/cctv17hd.m3u8?auth=testpub
CCTV-17,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226908/index.m3u8
CCTV-17,http://39.134.52.215/PLTV/88888888/224/3221226613/index.m3u8
CCTV-17,http://111.26.109.75:19020/hls/16/index.m3u8
CCTV-17,http://tvtj.jxwltx.com:8003/cctv17.m3u8
CCTV-17,http://k.061899.xyz/m.php?id=cctv17
CCTV-17,http://k.061899.xyz/k.php?id=cctv17
CCTV-4K,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub
CCTV-4K,http://198.204.240.250:82/live/cctv4k.m3u8?jsbt=1760495957&jsbk=138a7cd8fb02f369c744cf0ceb413e85
CCTV-4K,http://198.204.240.250:82/live/cctv4k.m3u8?jsbt=1760148172&jsbk=8ce47519e62b009dfa80f8fbfb2dd932
CCTV-8K,http://38.75.136.137:98/gslb/dsdqpub/cctv8k.m3u8?auth=testpub
CETV-1,http://mgtv.home.023646.xyz/14521452145214521452145214521/923287154
CETV-1,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226732/index.m3u8
CETV-1,http://39.134.52.215/PLTV/88888888/224/3221226518/index.m3u8
CETV-2,http://mgtv.home.023646.xyz/14521452145214521452145214521/923287211
CETV-4,http://mgtv.home.023646.xyz/14521452145214521452145214521/923287339
CGTN,http://mgtv.home.023646.xyz/14521452145214521452145214521/609017205
CGTN阿拉伯语,http://mgtv.home.023646.xyz/14521452145214521452145214521/609154345
CGTN西班牙语,http://mgtv.home.023646.xyz/14521452145214521452145214521/609006450
CGTN法语频道,http://mgtv.home.023646.xyz/14521452145214521452145214521/609006476
CGTN俄语频道,http://mgtv.home.023646.xyz/14521452145214521452145214521/609006446

☘️央视付费频道,#genre#
风云音乐,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874502_dlna.m3u8
风云音乐,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub
风云音乐,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227502/index.m3u8
风云音乐,http://39.134.52.214/wh7f454c46tw3539710292_1551189731/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227502/index.m3u8?icpid=11&RTS=1668091528&from=26&ocs=2_39.134.52.211_80&hms_devid=1124&online=1668091528&vqe=3
风云音乐,http://39.134.52.215/PLTV/88888888/224/3221227148/index.m3u8
风云音乐,http://czkeji.vip:9000/rtp/239.252.219.87:5140
风云剧场,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2025637102_dlna.m3u8
风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
风云剧场,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227447/index.m3u8
风云剧场,http://39.134.52.214/wh7f454c46tw3539710292_1551189731/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227447/index.m3u8?icpid=11&RTS=1668091528&from=26&ocs=2_39.134.52.211_80&hms_devid=1124&online=1668091528&vqe=3
风云剧场,http://39.134.52.215/PLTV/88888888/224/3221227146/index.m3u8
风云剧场,http://czkeji.vip:9000/rtp/239.252.219.89:5140
风云足球,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026966202_dlna.m3u8
风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
风云足球,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227377/index.m3u8
风云足球,http://39.134.52.214/wh7f454c46tw3539710292_1551189731/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227377/index.m3u8?icpid=11&RTS=1668091528&from=26&ocs=2_39.134.52.211_80&hms_devid=1124&online=1668091528&vqe=3
风云足球,http://39.134.52.215/PLTV/88888888/224/3221227081/index.m3u8
风云足球,http://czkeji.vip:9000/rtp/239.252.219.96:5140
央视文化精品,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874902_dlna.m3u8
央视文化精品,http://38.75.136.137:98/gslb/dsdqpub/ysjp.m3u8?auth=testpub
央视文化精品,http://czkeji.vip:9000/rtp/239.252.219.81:5140
央视台球,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026875002_dlna.m3u8
央视台球,http://38.75.136.137:98/gslb/dsdqpub/ystq.m3u8?auth=testpub
央视台球,http://111.26.109.75:19020/hls/19/index.m3u8
央视台球,http://czkeji.vip:9000/rtp/239.252.219.80:5140
第一剧场,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874202_dlna.m3u8
第一剧场,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub
第一剧场,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227444/index.m3u8
第一剧场,http://39.134.52.214/wh7f454c46tw3539710292_1551189731/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227444/index.m3u8?icpid=11&RTS=1668091528&from=26&ocs=2_39.134.52.211_80&hms_devid=1124&online=1668091528&vqe=3
第一剧场,http://39.134.52.215/PLTV/88888888/224/3221227144/index.m3u8
第一剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
第一剧场,http://111.26.109.75:19020/hls/73/index.m3u8
第一剧场,http://czkeji.vip:9000/rtp/239.252.219.89:5140
第一剧场,http://czkeji.vip:9000/rtp/239.252.219.86:5140
怀旧剧场,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874302_dlna.m3u8
怀旧剧场,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub
怀旧剧场,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227499/index.m3u8
怀旧剧场,http://39.134.52.214/wh7f454c46tw3539710292_1551189731/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227499/index.m3u8?icpid=11&RTS=1668091528&from=26&ocs=2_39.134.52.211_80&hms_devid=1124&online=1668091528&vqe=3
怀旧剧场,http://39.134.52.215/PLTV/88888888/224/3221227079/index.m3u8
怀旧剧场,http://111.26.109.75:19020/hls/74/index.m3u8
怀旧剧场,http://czkeji.vip:9000/rtp/239.252.219.90:5140
女性时尚,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874802_dlna.m3u8
女性时尚,http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub
女性时尚,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874801_dlna.m3u8
女性时尚,http://czkeji.vip:9000/rtp/239.252.219.94:5140
高尔夫网球,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874702_dlna.m3u8
高尔夫网球,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub
高尔夫网球,http://czkeji.vip:9000/rtp/239.252.219.95:5140
电视指南,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026875102_dlna.m3u8
电视指南,http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub
电视指南,http://czkeji.vip:9000/rtp/239.252.219.97:5140
世界地理,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874402_dlna.m3u8
世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
世界地理,http://czkeji.vip:9000/rtp/239.252.219.93:5140
兵器科技,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874602_dlna.m3u8
兵器科技,http://38.75.136.137:98/gslb/dsdqpub/bqkj.m3u8?auth=testpub
兵器科技,http://czkeji.vip:9000/rtp/239.252.219.98:5140
卫生健康,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2025637002_dlna.m3u8
卫生健康,http://38.75.136.137:98/gslb/dsdqpub/wsjk.m3u8?auth=testpub
发现之旅,http://mgtv.home.023646.xyz/14521452145214521452145214521/624878970
发现之旅,http://38.75.136.137:98/gslb/dsdqpub/fxzl.m3u8?auth=testpub
老故事,http://mgtv.home.023646.xyz/14521452145214521452145214521/884121956
老故事,http://38.75.136.137:98/gslb/dsdqpub/lgs.m3u8?auth=testpub
老故事,http://120.76.248.139/live/bfgd/4200000635.m3u8
老故事,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
中学生,http://mgtv.home.023646.xyz/14521452145214521452145214521/708869532
环球旅游,http://mgtv.home.023646.xyz/14521452145214521452145214521/958475356
环球旅游,http://czkeji.vip:9000/rtp/239.252.220.218:5140
中华特产,http://mgtv.home.023646.xyz/14521452145214521452145214521/959986618
中华特产,http://czkeji.vip:9000/rtp/239.252.220.213:5140
茶频道,http://mgtv.home.023646.xyz/14521452145214521452145214521/961930369
茶频道,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/CPDMPP360.m3u8
茶频道,http://czkeji.vip:9000/rtp/239.252.220.160:5140
环球奇观,http://czkeji.vip:9000/rtp/239.252.220.135:5140
中国天气,http://mgtv.home.023646.xyz/14521452145214521452145214521/959986621
中国天气,http://czkeji.vip:9000/rtp/239.252.219.143:5140
生态环境,http://czkeji.vip:9000/rtp/239.252.220.216:5140

☘️卫视频道,#genre#
东方卫视4k,http://k.061899.xyz/m.php?id=dfws
东方卫视4k,http://k.061899.xyz/k.php?id=dfws
湖南卫视4K,http://go.bkpcp.top/mg/hunws
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视4K,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws
湖南卫视4K,http://106.53.99.30/tv/api.php?id=hnws4k
湖南卫视4K,http://115.52.127.45:880/CH017.m3u8
湖南卫视4K,http://k.061899.xyz/m.php?id=hunws
湖南卫视4K,http://k.061899.xyz/k.php?id=hunws
江苏卫视4K,http://go.bkpcp.top/mg/jsws
江苏卫视4K,http://115.52.127.45:880/CH018.m3u8
江苏卫视4K,http://k.061899.xyz/m.php?id=jsws
江苏卫视4K,http://k.061899.xyz/k.php?id=jsws
浙江卫视4K,http://go.bkpcp.top/mg/zjws
浙江卫视4K,http://ali-xwl.cztv.com/live/channel4k2160p.m3u8
浙江卫视4K,https://bd-xwl.cztv.com/live/channel4k2160p.m3u8
浙江卫视4K,http://m.061899.xyz/mg/zjws
浙江卫视4K,http://k.061899.xyz/m.php?id=zjws
浙江卫视4K,http://k.061899.xyz/k.php?id=zjws
四川卫视4K,http://115.52.127.45:880/CH028.m3u8
四川卫视4K,http://k.061899.xyz/m.php?id=scws
四川卫视4K,http://k.061899.xyz/k.php?id=scws
东方卫视4K,http://go.bkpcp.top/mg/dfws
东方卫视4K,http://k.061899.xyz/m.php?id=dfws
东方卫视4K,http://k.061899.xyz/k.php?id=dfws
深圳卫视4K,http://nn.7x9d.cn/深圳最新.php?id=szws4k
深圳卫视4K,http://115.52.127.45:880/CH025.m3u8
深圳卫视4K,http://k.061899.xyz/m.php?id=szws
深圳卫视4K,http://k.061899.xyz/k.php?id=szws
广东卫视4K,http://38.75.136.137:98/gslb/dsdqpub/gdtvs3.m3u8?auth=testpub
广东卫视4K,http://115.52.127.45:880/CH035.m3u8
广东卫视4K,http://k.061899.xyz/m.php?id=gdws
广东卫视4K,http://k.061899.xyz/k.php?id=gdws
南国都市4K,http://tencentplaygsm.gztv.com/live/nanguodushi.m3u8
南国都市4K,http://r.jdshipin.com/nWaZO
苏州4K,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8
河北4K,https://event.pull.hebtv.com:443/live/live101.m3u8
欢笑剧场4K,http://czkeji.vip:9000/rtp/239.252.219.224:5140
爱上4K,http://r.xace.fun:4999/rtp/239.3.1.236:2000
爱上4K,http://czkeji.vip:9000/rtp/239.252.220.212:5140
辽宁卫视,http://mgtv.home.023646.xyz/14521452145214521452145214521/630291707
辽宁卫视,http://38.75.136.137:98/gslb/dsdqpub/lnwshd.m3u8?auth=testpub
辽宁卫视,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227242/index.m3u8
辽宁卫视,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226767/index.m3u8
辽宁卫视,http://39.134.52.214/wh7f454c46tw2823885991_-119633851/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226767/index.m3u8?icpid=11&RTS=1668095107&from=26&ocs=2_39.134.52.177_80&hms_devid=1124&online=1668095107&vqe=3
辽宁卫视,http://39.134.52.214/wh7f454c46tw3539710292_1551189731/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227242/index.m3u8?icpid=11&RTS=1668091528&from=26&ocs=2_39.134.52.211_80&hms_devid=1124&online=1668091528&vqe=3
辽宁卫视,http://39.134.52.215/PLTV/88888888/224/3221226859/index.m3u8
辽宁卫视,http://k.061899.xyz/m.php?id=lnws
辽宁卫视,http://k.061899.xyz/k.php?id=lnws
吉林卫视,http://mgtv.home.023646.xyz/14521452145214521452145214521/947472500
吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub
吉林卫视,http://111.26.109.75:19020/hls/20/index.m3u8
吉林卫视,http://115.52.127.45:880/CH038.m3u8
吉林卫视,http://k.061899.xyz/m.php?id=jlws
吉林卫视,http://k.061899.xyz/k.php?id=jlws
黑龙江卫视,http://38.75.136.137:98/gslb/dsdqpub/hljwshd.m3u8?auth=testpub
黑龙江卫视,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226881/index.m3u8
黑龙江卫视,http://39.134.52.215/PLTV/88888888/224/3221226620/index.m3u8
黑龙江卫视,http://111.26.109.75:19020/hls/44/index.m3u8
黑龙江卫视,http://115.52.127.45:880/CH029.m3u8
黑龙江卫视,http://k.061899.xyz/k.php?id=hljws
北京卫视,http://mgtv.home.023646.xyz/14521452145214521452145214521/630287636
北京卫视,http://38.75.136.137:98/gslb/dsdqpub/bjwshd.m3u8?auth=testpub
北京卫视,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226823/index.m3u8
北京卫视,http://39.134.52.215/PLTV/88888888/224/3221226574/index.m3u8
北京卫视,http://111.26.109.75:19020/hls/31/index.m3u8
北京卫视,http://115.52.127.45:880/CH020.m3u8
北京卫视,http://k.061899.xyz/m.php?id=bjws
北京卫视,http://k.061899.xyz/k.php?id=bjws
江苏卫视,http://mgtv.home.023646.xyz/14521452145214521452145214521/623899368
江苏卫视,http://38.75.136.137:98/gslb/dsdqpub/jswshd.m3u8?auth=testpub
江苏卫视,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226781/index.m3u8
江苏卫视,http://39.134.52.215/PLTV/88888888/224/3221226505/index.m3u8
江苏卫视,http://111.26.109.75:19020/hls/33/index.m3u8
江苏卫视,http://k.061899.xyz/m.php?id=jsws
江苏卫视,http://k.061899.xyz/k.php?id=jsws
湖南卫视,http://38.75.136.137:98/gslb/dsdqpub/hnwshd.m3u8?auth=testpub
湖南卫视,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226772/index.m3u8
湖南卫视,http://39.134.52.215/PLTV/88888888/224/3221226887/index.m3u8
湖南卫视,http://39.134.52.215/PLTV/88888888/224/3221226532/index.m3u8
湖南卫视,http://111.26.109.75:19020/hls/34/index.m3u8
湖南卫视,http://k.061899.xyz/m.php?id=hunws
湖南卫视,http://k.061899.xyz/k.php?id=hunws
湖北卫视,http://mgtv.home.023646.xyz/14521452145214521452145214521/947472496
湖北卫视,http://38.75.136.137:98/gslb/dsdqpub/hbwshd.m3u8?auth=testpub
湖北卫视,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226877/index.m3u8
湖北卫视,http://39.134.52.215/PLTV/88888888/224/3221226579/index.m3u8
